"IDPIF","SUPQUEMADA","RADIO_M","MUERTOS","HERIDOS","IDCOMUNIDAD","COMUNIDAD","IDPROVINCIA","PROVINCIA","COMARCA","MUNICIPIO","LATITUD","LONGITUD","FECHA","TIME_CTRL","TIME_EXT","RES_GRP_CAUSA","IDGRUPOCAUSA","CAUSA","PERSONAL","PESADOS","AEREOS","GASTOS_EXT","PERDIDAS"
"2009490549","330.68","1025.96","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","FIGUERUELA DE ARRIBA","41.884987","-6.567848","2009-09-03","625","2550","1","4","PROVOCADOS PARA AHUYENTAR ANIMALES (LOBOS, JABALÍES)","93","7","5","0","0"
"2012390777","330","1024.90","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2012-12-23","2115","2115","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","7","1","0","45","68099"
"2002390092","330","1024.9","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","CABUÉRNIGA","43.213966","-4.303078","2002-01-26","1710","1770","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","22","0","0","5190","40320"
"2004322255","330","1024.9","0","0","3","GALICIA","32","OURENSE","O RIBEIRO-ARENTEIRO","CENLLE","42.377029","-8.099946","2004-07-24","5105","5865","1","4","SIN DATOS","46","43","13","0","999088"
"2005323139","330","1024.9","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","AMOEIRO","42.2711","-7.527212","2005-08-21","5270","5920","0","2","OTRAS NEGLIGENCIAS (OTRAS)","54","8","7","0","0"
"2006320997","330","1024.9","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VILAMARÍN","42.467823","-7.896565","2006-08-06","3205","6630","1","4","SIN DATOS","152","8","4","0","180486"
"2011490169","329.02","1023.38","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.097387","-6.947148","2011-04-17","543","1363","1","4","SIN DATOS","34","1","5","0","0"
"2006490231","329","1023.35","0","0","17","CASTILLA Y LEON","49","ZAMORA","TABARA","RIOFRIO DE ALISTE","41.838669","-6.181838","2006-08-31","600","3720","1","4","SIN DATOS","168","17","10","30419","0"
"2001060207","328.86","1023.13","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","DON BENITO","39.056444","-0.100205","2001-07-23","700","1720","0","5","CAUSA DESCONOCIDA","39","5","4","0","0"
"2012170122","327.9","1021.64","0","0","2","CATALUÑA","17","GIRONA","BAIX EMPORDA","SANTA CRISTINA D' ARO","41.814459","2.959053","2012-03-09","1618","4198","1","4","SIN DATOS","86","0","4","0","0"
"2002330684","327","1020.23","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","GRANDAS DE SALIME","43.197695","-6.900797","2002-02-02","0","0","0","6","INCENDIO REPRODUCIDO","11","1","0","0","615684"
"2011322383","327","1020.23","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","ESGOS","42.30823","-7.694281","2011-10-16","2808","5233","1","4","PROVOCADOS POR PIRÓMANOS","58","10","0","0","129763"
"2002470044","326.61","1019.62","0","0","17","CASTILLA Y LEON","47","VALLADOLID","QUINTANILLA DE ONESIMO","VALBUENA DE DUERO","41.664669","-4.28223","2002-07-27","505","624","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","64","16","4","3549","30048"
"2012280243","325.93","1018.56","0","0","16","MADRID","28","MADRID","TORRELAGUNA","VELLÓN, EL","40.780383","-3.578607","2012-07-12","446","4829","0","2","OTRAS NEGLIGENCIAS (RESTOS DE PODA DE URBANIZACIÓN)","1288","20","11","0","0"
"2011240502","325.68","1018.17","0","0","17","CASTILLA Y LEON","24","LEON","LA VECILLA-LA ROBLA","CARMENES","42.992793","-5.606358","2011-10-02","3310","6219","1","4","SIN DATOS","96","6","11","0","0"
"2011331475","325.51","1017.9","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","CANGAS DEL NARCEA","43.112588","-6.696091","2011-10-16","2274","2480","1","4","SIN DATOS","20","0","0","0","0"
"2012240503","325","1017.11","0","0","17","CASTILLA Y LEON","24","LEON","VILLABLINO-HUERGAS DE BABIA","PALACIOS DEL SIL","42.909992","-6.361688","2012-08-09","4106","4678","0","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","183","6","9","0","0"
"2002151839","325","1017.11","0","0","3","GALICIA","15","A CORUÑA","SANTIAGO-MESETA INTERIOR","TEO","42.791858","-8.570143","2002-08-31","1805","3140","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","105","14","14","0","202306"
"2006390319","325","1017.11","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2006-03-26","1290","1380","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","8","0","0","317","2816"
"2011390181","325","1017.11","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2011-02-11","1050","1110","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","4","0","0","0","50744"
"2005440144","324.5","1016.32","0","2","10","ARAGON","44","TERUEL","CUENCAS MINERAS","CAÑIZAR DEL OLIVAR","40.816989","-0.614413","2005-07-17","1170","2940","0","2","FUMADORES","226","16","8","0","136053"
"2005410092","323.87","1015.34","0","0","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","GUILLENA","37.631891","-6.076981","2005-07-29","475","2555","0","3","LÍNEAS ELÉCTRICAS","142","10","13","0","0"
"2012370002","322.91","1013.83","0","0","17","CASTILLA Y LEON","37","SALAMANCA","BEJAR","FRESNEDOSO","40.428177","-5.724766","2012-01-08","1394","1620","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","53","2","0","0","0"
"2007490134","321.3","1011.3","0","0","17","CASTILLA Y LEON","49","ZAMORA","ALCAÑICES","SAMIR DE LOS CAÑOS","41.678214","-6.20705","2007-08-05","471","1700","1","4","SIN DATOS","47","9","10","0","0"
"2001060299","321","1010.83","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","MÉRIDA","39.06145","-6.400159","2001-07-02","400","400","0","5","CAUSA DESCONOCIDA","68","13","4","0","0"
"2011360758","320.68","1010.32","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","CAÑIZA, A","42.182727","-8.263519","2011-06-26","1600","3755","0","5","CAUSA DESCONOCIDA","209","7","9","60393","646903"
"2005290149","320.66","1010.29","0","0","4","ANDALUCIA","29","MALAGA","COSTA DEL SOL","CASARES","36.388996","-5.242998","2005-07-04","580","2320","0","3","LÍNEAS ELÉCTRICAS","480","18","10","116268","5855"
"2010090101","320.04","1009.32","0","0","17","CASTILLA Y LEON","9","BURGOS","MIRANDA DE EBRO","CONDADO DE TREVIÑO","42.729722","-2.711304","2010-08-26","417","8614","0","2","OTRAS NEGLIGENCIAS (OTRAS)","242","73","11","0","0"
"2002250008","320","1009.25","0","0","2","CATALUÑA","25","LLEIDA","VAL D ARAN","NAUT ARAN","42.711144","0.888648","2002-01-29","1035","2215","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","18","3","1","0","0"
"2006151568","320","1009.25","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PORTO DO SON","42.727798","-8.953266","2006-08-06","2445","2625","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","112","2","0","0","912886"
"2007321043","320","1009.25","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CHANDREXA DE QUEIXA","42.337391","-7.351149","2007-11-10","1641","2306","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","49","4","2","0","97306"
"2008490234","320","1009.25","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","TREFACIO","42.144238","-6.66408","2008-04-06","865","1545","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","34","1","5","0","0"
"2009370310","320","1009.25","0","0","17","CASTILLA Y LEON","37","SALAMANCA","CIUDAD RODRIGO","OTRA PROVINCIA","40.840151","-6.829383","2009-08-19","480","2580","0","2","QUEMA DE MATORRAL (SIN ESPECIFICAR)","214","5","12","0","0"
"2011390545","320","1009.25","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","SOBA","43.19793","-3.546782","2011-04-08","2040","2730","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","4","0","1","18","50198"
"2007430104","319.9","1009.1","0","5","2","CATALUÑA","43","TARRAGONA","BAIX CAMP","MONT-ROIG DEL CAMP","41.041803","0.931361","2007-07-04","1751","3662","0","3","LÍNEAS ELÉCTRICAS","302","71","10","0","0"
"2009240616","317.9","1005.94","0","0","17","CASTILLA Y LEON","24","LEON","RIAÑO","BOCA DE HUERGANO","42.990581","-4.931518","2009-08-17","5133","5133","1","4","SIN DATOS","95","4","17","0","0"
"2006361716","317.45","1005.22","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","ESTRADA, A","42.612224","-8.482779","2006-08-08","6340","6700","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","41","7","3","22716","0"
"2001210135","316.92","1004.38","0","1","4","ANDALUCIA","21","HUELVA","EL ANDEVALO","SANTA BÁRBARA DE CASA","37.762579","-7.152621","2001-08-04","420","450","1","4","PROVOCADOS POR VENGANZAS","98","5","7","0","95184"
"2005361301","316","1002.93","0","0","3","GALICIA","36","PONTEVEDRA","O CONDADO-A PARANDATA","PONTEAREAS","42.175055","-8.457649","2005-03-18","835","925","1","4","PROVOCADOS POR PIRÓMANOS","44","13","3","18867","612648"
"2011110030","314.85","1001.1","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","SAN ROQUE","36.217869","-5.369145","2011-07-06","1990","2691","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","347","14","11","0","0"
"2011321880","314","999.75","1","0","3","GALICIA","32","OURENSE","VERIN-VIANA","MONTERREI","42.008758","-7.473927","2011-10-02","1704","5945","0","5","CAUSA DESCONOCIDA","93","11","12","0","518694"
"2012500210","313.99","999.73","0","0","10","ARAGON","50","ZARAGOZA","CINCO VILLAS","VALPALMAS","42.155337","-0.841206","2012-07-02","974","1806","0","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","228","46","5","0","16811"
"2006152167","313","998.15","0","0","3","GALICIA","15","A CORUÑA","BARBANZA","PADRÓN","42.767427","-8.587411","2006-08-09","635","975","1","4","SIN DATOS","2","0","0","0","438355"
"2003130098","311.5","995.76","0","0","11","CASTILLA-MANCHA","13","CIUDAD REAL","PASTOS","PUERTOLLANO","38.650994","-4.058867","2003-07-29","600","1740","0","5","CAUSA DESCONOCIDA","101","12","6","0","3028512"
"2001180151","310","993.36","0","2","4","ANDALUCIA","18","GRANADA","SIERRA NEVADA (GR)","PINOS GENIL","37.164196","-3.522072","2001-08-24","635","945","0","2","QUEMA DE BASURA","234","12","12","0","104179"
"2011271111","310","993.36","0","0","3","GALICIA","27","LUGO","TERRA CHA","RIBEIRA DE PIQUÍN","43.177472","-7.186732","2011-10-23","730","1600","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","106","15","1","0","2352868"
"2012450541","308.8","991.43","0","0","11","CASTILLA-MANCHA","45","TOLEDO","LA MANCHA","VILLANUEVA DE BOGAS","39.736079","-3.682699","2012-08-10","1711","1814","0","3","LÍNEAS ELÉCTRICAS","87","7","8","0","0"
"2009240276","308.29","990.61","0","0","17","CASTILLA Y LEON","24","LEON","VEGA DE ESPINAREDA","PERANZANES","42.842498","-6.68069","2009-03-22","973","1211","1","4","SIN DATOS","12","1","2","0","0"
"2008490346","308","990.15","0","0","17","CASTILLA Y LEON","49","ZAMORA","BERMILLO DE SAYAGO","FARIZA","41.361763","-6.286676","2008-08-28","4305","6075","0","3","MOTORES Y MÁQUINAS (VEHÍCULOS LIGEROS Y PESADOS)","102","14","12","0","0"
"2012321420","307.03","988.59","0","0","3","GALICIA","32","OURENSE","VALDEORRAS-TRIVES","CARBALLEDA DE VALDEORRAS","42.370476","-6.879478","2012-09-15","1089","1638","1","4","PROVOCADOS POR PIRÓMANOS","111","11","13","0","426682"
"2007100126","307","988.54","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","RUANES","39.345549","-6.002754","2007-07-13","170","545","1","4","PROVOCADOS POR CAMPESINOS PARA ELIMINAR MATORRAL Y RESIDUOS AGRÍCOLAS","79","11","5","0","0"
"2003370101","306.6","987.9","0","0","17","CASTILLA Y LEON","37","SALAMANCA","GUIJUELO","MEMBRIBE DE LA SIERRA","40.704704","-5.796907","2003-08-05","210","1635","0","3","LÍNEAS ELÉCTRICAS","152","10","0","0","12353"
"2012380725","306.41","987.59","0","0","12","CANARIAS","38","S.C. TENERIFE","TENERIFE","TANQUE, EL","28.3413","-16.796003","2012-08-10","12408","117577","1","4","SIN DATOS","534","21","3","0","0"
"2008390257","305","985.31","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2008-02-08","2820","2880","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","10","0","0","77","65466"
"2012390466","304","983.70","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 4","TOJOS, LOS","43.143144","-4.217251","2012-03-28","1980","2040","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","20","0","2","592","62943"
"2012331038","303.2","982.40","0","0","5","ASTURIAS","33","ASTURIAS","OVIEDO","SALAS","43.36463","-6.295946","2012-03-29","440","522","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","46","8","1","0","0"
"2012040150","302.36","981.04","0","3","4","ANDALUCIA","4","ALMERIA","LEVANTE ALMERIENSE","BÉDAR","37.182161","-1.964949","2012-08-25","2060","8388","0","3","MOTORES Y MÁQUINAS (OTROS)","612","88","16","0","0"
"2005040083","301.35","979.4","0","0","4","ANDALUCIA","4","ALMERIA","SIERRA NEVADA  (AL)","BEIRES","37.01801","-2.774853","2005-08-10","340","2665","0","2","ESCAPE DE VERTEDERO","212","13","10","88044","5882"
"2012240337","301","978.83","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.238435","-6.399765","2012-03-29","1756","1756","1","4","SIN DATOS","45","3","6","0","0"
"2004270457","300.69","978.33","0","0","3","GALICIA","27","LUGO","TERRA DE LEMOS","QUIROGA","42.488449","-7.246583","2004-06-06","1520","1660","0","1","RAYO","136","18","3","6850","61831"
"2009110055","300.28","977.66","0","0","4","ANDALUCIA","11","CADIZ","CAMPO DE GIBRALTAR","TARIFA","36.104907","-5.769352","2009-07-18","4323","13398","1","4","SIN DATOS","530","30","24","0","0"
"2001151636","300","977.21","0","0","3","GALICIA","15","A CORUÑA","FISTERRA","CAMARIÑAS","43.175314","-9.147731","2001-09-09","1630","1980","1","4","SIN DATOS","96","7","7","0","1045125"
"2001220044","300","977.21","0","0","10","ARAGON","22","HUESCA","LA JACETANIA","JACA","42.574719","-0.549664","2001-08-01","2845","4260","0","1","RAYO","79","2","3","84","1200066"
"2002100518","300","977.21","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","VILLANUEVA DE LA VERA","40.147615","-5.441887","2002-07-02","3930","8510","0","5","CAUSA DESCONOCIDA","182","18","13","0","0"
"2002240074","300","977.21","0","0","17","CASTILLA Y LEON","24","LEON","TRUCHAS","TRUCHAS","42.268979","-6.414877","2002-03-21","360","360","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","11","0","0","0","0"
"2003100109","300","977.21","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","ALCÁNTARA","39.625779","-6.998314","2003-06-12","515","845","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","35","2","1","0","0"
"2004390018","300","977.21","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 10","ARREDONDO","43.269255","-3.63252","2004-02-03","3145","3235","0","5","CAUSA DESCONOCIDA","8","0","0","294","0"
"2005490681","300","977.21","0","0","17","CASTILLA Y LEON","49","ZAMORA","EL PUENTE","PÍAS","42.097883","-6.971082","2005-08-15","9810","10169","0","2","OTRAS NEGLIGENCIAS (OTRAS)","37","0","4","24746","0"
"2006240451","300","977.21","0","0","17","CASTILLA Y LEON","24","LEON","VILLAFRANCA","VILLAFRANCA DEL BIERZO","42.701857","-6.807451","2006-09-08","5938","6418","0","2","QUEMA PARA REG. PASTOS (SIN ESPECIFICAR)","67","5","5","0","0"
"2009060101","300","977.21","0","0","14","EXTREMADURA","6","BADAJOZ","BADAJOZ-CENTRO","FUENTE DEL MAESTRE","38.505385","-6.414141","2009-07-29","670","5950","1","4","PROVOCADOS POR CAZADORES PARA FACILITAR LA CAZA","46","0","3","0","0"
"2009320526","300","977.21","0","0","3","GALICIA","32","OURENSE","A LIMIA","XINZO DE LIMIA","42.012449","-7.775213","2009-03-22","928","1405","0","5","CAUSA DESCONOCIDA","49","6","2","0","115637"
"2009130156","299","975.57","0","1","11","CASTILLA-MANCHA","13","CIUDAD REAL","MONTES NORTE","ALCOBA","39.353732","-4.531378","2009-07-02","568","2561","1","4","SIN DATOS","278","10","28","0","0"
"2011331752","298.25","974.35","0","0","5","ASTURIAS","33","ASTURIAS","AVILES","CANDAMO","43.422864","-6.030373","2011-12-16","548","565","1","4","SIN DATOS","23","3","0","0","314330"
"2004210088","298","973.94","0","0","4","ANDALUCIA","21","HUELVA","EL ANDEVALO","SANTA BÁRBARA DE CASA","37.807574","-7.229106","2004-07-11","280","446","1","4","SIN DATOS","108","12","8","0","17354"
"2003170157","297","972.31","0","0","2","CATALUÑA","17","GIRONA","BAIX EMPORDA","CASTELL-PLATJA D' ARO","41.818271","3.034918","2003-08-29","360","3480","0","3","LÍNEAS ELÉCTRICAS","617","99","20","0","0"
"2007370174","297","972.31","0","0","17","CASTILLA Y LEON","37","SALAMANCA","CIUDAD RODRIGO","PUERTO SEGURO","40.795129","-6.729144","2007-08-18","1095","2730","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","144","9","8","0","4680"
"2011321898","296.27","971.11","0","0","3","GALICIA","32","OURENSE","VERIN-VIANA","OÍMBRA","41.849856","-7.510909","2011-10-02","1000","3630","1","4","OTRAS MOTIVACIONES","57","5","6","0","0"
"2002180067","296","970.67","0","0","4","ANDALUCIA","18","GRANADA","LOS MONTES","VILLANUEVA DE LAS TORRES","37.548273","-3.104615","2002-06-26","530","1080","0","2","OTRAS NEGLIGENCIAS (SIN ESPECIFICAR)","99","11","2","571","8926"
"2009330948","295.78","970.31","0","0","5","ASTURIAS","33","ASTURIAS","EO-NAVIA","ILLANO","43.31657","-6.794632","2009-03-21","4786","6207","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","108","18","9","0","388947"
"2004060228","293","965.74","0","0","14","EXTREMADURA","6","BADAJOZ","LA SERENA","CASTUERA","38.793178","-5.568705","2004-07-28","190","335","1","4","SIN DATOS","54","7","0","0","0"
"2005361239","292","964.09","0","0","3","GALICIA","36","PONTEVEDRA","DEZA-TABEIROS","FORCAREI","42.623188","-8.373646","2005-03-17","445","665","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","55","8","8","43179","63185"
"2012330753","291.8","963.76","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.294679","-6.663572","2012-03-25","601","610","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","12","1","2","0","270180"
"2006361703","291.5","963.26","0","0","3","GALICIA","36","PONTEVEDRA","CALDAS-O SALNES","PONTE CALDELAS","42.367035","-8.52559","2006-08-08","6710","7370","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","72","10","0","19188","924226"
"2003270351","290.3","961.28","0","1","3","GALICIA","27","LUGO","LUGO-SARRIA","LUGO","43.087663","-7.47514","2003-06-21","891","1885","1","4","SIN DATOS","81","7","7","7782","811076"
"2012330958","290","960.78","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.262495","-6.694891","2012-03-28","2073","4329","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","22","1","1","0","0"
"2003410040","290","960.78","0","1","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","PEDROSO, EL","37.757842","-5.740706","2003-07-04","522","1393","0","2","TRABAJOS FORESTALES","200","6","13","0","49601"
"2004100364","290","960.78","0","0","14","EXTREMADURA","10","CACERES","CACERES-CENTRO","CÁCERES","39.436345","-6.608243","2004-07-18","373","1998","1","4","SIN DATOS","132","7","9","0","17280"
"2006321165","290","960.78","0","0","3","GALICIA","32","OURENSE","MIÑO-ARNOIA","VILAMARÍN","42.493143","-7.876613","2006-08-10","900","1800","1","4","SIN DATOS","57","6","4","0","2529571"
"2009331018","290","960.78","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","ALLANDE","43.243356","-6.719347","2009-03-21","0","0","1","4","PROVOCADOS PARA AHUYENTAR ANIMALES (LOBOS, JABALÍES)","9","0","2","0","356471"
"2009331781","290","960.78","0","0","5","ASTURIAS","33","ASTURIAS","NARCEA","DEGAÑA","42.943937","-6.567507","2009-08-30","2822","4178","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","83","5","5","0","0"
"2011390140","290","960.78","0","0","6","CANTABRIA","39","CANTABRIA","COMARCA 8","VEGA DE PAS","43.151207","-3.764632","2011-02-08","3420","3480","1","4","PROVOCADOS POR PASTORES Y GANADEROS PARA REGENERAR EL PASTO","15","0","0","0","59000"
"2003410133","289.71","960.3","0","1","4","ANDALUCIA","41","SEVILLA","SIERRA NORTE","CASTILLO DE LAS GUARDAS, EL","37.705479","-6.353774","2003-08-15","1065","1305","0","3","MOTORES Y MÁQUINAS (SIN ESPECIFICAR)","106","11","9","0","361501"
"2005100578","289.32","959.65","0","0","14","EXTREMADURA","10","CACERES","SIERRA DE SAN PEDRO","HERRERA DE ALCÁNTARA","39.556414","-7.446331","2005-08-07","670","2980","1","4","PROVOCADOS CONTRA EL ACOTAMIENTO DE LA CAZA","138","23","12","0","132222"
"2003100453","288.91","958.97","0","0","14","EXTREMADURA","10","CACERES","AMBROZ-JERTE Y TIETAR","CABEZABELLOSA","40.14201","-5.99836","2003-08-14","1525","5905","1","4","SIN DATOS","88","7","3","0","0"
